FoodID,FoodGroups,FoodName,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat,GulaTotal,Kalsium,Besi,Magnesium,Fosfor,Kalium,Natrium,Seng,Tembaga,Mangan,Selenium,VitaminC,Tiamina,Riboflavin,Niasin,Pantotenat,VitaminB6,FolatTotal,Kolina,VitaminB12,VitaminA-IU,VitaminA-RAE,Retinol,AlphaKaroten,BetaKaroten,BetaKriptosantin,Likopen,ZeaksantinLutein,VitaminE,VitaminD,VitaminD-IU,VitaminK,LemakJenuh,LemakTunggal,LemakGanda,Kolesterol,Source
3684,Minuman,Minuman beralkohol suling semua (gin rum vodka wiski) 80 bukti,"66,6",231,,,"0,01",,,,,"0,04",,4,2,1,"0,04","0,021","0,018",,,"0,006","0,004","0,013",,"0,001",,,,,,,,,,,,,,,,,,,,USDA
3685,Minuman,Minuman beralkohol suling semua (gin rum vodka wiski) 86 bukti,"63,9",250,,,"0,01","0,1",,,,"0,04",,4,2,1,"0,04","0,021","0,018",,,"0,006","0,004","0,013",,"0,001",,,,,,,,,,,,,,,,,,,,USDA
3686,Minuman,Minuman beralkohol suling semua (gin rum vodka wiski) 90 bukti,"62,1",263,,,"0,01",,,,,"0,04",,4,2,1,"0,04","0,021","0,018",,,"0,006","0,004","0,013",,"0,001",,,,,,,,,,,,,,,,,,,,USDA
3687,Minuman,Minuman beralkohol suling semua (gin rum vodka wiski) 94 bukti,"60,3",275,,,,,,,,"0,04",,4,2,1,"0,04","0,021","0,018",,,"0,006","0,004","0,013",,"0,001",,,,,,,,,,,,,,,,,,,,USDA
3688,Minuman,Minuman beralkohol suling vodka 80 proof,"66,6",231,,,"0,01",,,,,"0,01",,5,1,1,,"0,01",,,,"0,005","0,007",,,,,,,,,,,,,,,,,,,,,,,USDA
3689,Minuman,Minuman beralkohol suling wiski 86 bukti,"63,9",250,,,,"0,1",,"0,1",,"0,02",,3,1,,"0,02","0,014","0,008",,,"0,008","0,001","0,05",,,,,,,,,,,,,,,,,,,,,,USDA
3690,Minuman,Minuman beralkohol tequila sunrise kalengan,"78,8",110,"0,3","0,1","0,1","11,3",,,,"0,02",7,10,10,57,"0,6","0,042","0,014",,"19,3","0,038","0,016","0,19","0,088","0,05",11,,,97,5,,,,,,,,,,,,,,,USDA
3691,Minuman,Minuman beralkohol wiski asam,"72,6",149,,"0,03","0,1","13,17",,,1,"0,08",1,6,5,20,"0,06","0,009","0,006","0,1","1,6","0,011","0,006","0,02","0,008",,,,,13,,,,,,,,,,,,"0,005","0,001","0,012",,USDA
3692,Minuman,Minuman beralkohol wiski asam disiapkan dari item 14028,"72,44",153,"0,06","0,06","0,12","12,82",,"12,78",1,"0,08",1,5,18,61,"0,06","0,008","0,007","0,2","1,6","0,01","0,008","0,005","0,008",,,,,,,,,,,,,,,,,"0,005","0,001","0,011",,USDA
3693,Minuman,Minuman beralkohol wiski asam disiapkan dengan campuran air wiski dan bubuk,"69,15",164,"0,1","0,02","0,27","15,85",,"15,81",46,"0,08",3,4,4,47,"0,04","0,034","0,007","0,1","0,4","0,003","0,002","0,005","0,01",,,,,5,,,,,,,,,,,,"0,003","0,001","0,006",,USDA
3694,Minuman,Minuman beralkohol wiski asam kalengan,"76,9",119,,,"0,1","13,4","0,1",,,"0,01",1,6,11,44,"0,06","0,009","0,006","0,1","1,6","0,011","0,006","0,02","0,008",,,,,13,1,,,,,,,,,,,,,,,USDA
3695,Minuman,Minuman berbasis rasa cokelat berbasis whey dan susu,"87,63",49,"0,64","0,4","0,58","10,68","0,6","8,68",100,"0,33",11,24,79,91,"0,16","0,074","0,073","0,7",2,"0,01","0,051","0,106","0,082","0,011",1,3,"0,06",200,60,60,,,,,1,"0,01","1,3",50,"0,1","0,31","0,049","0,009",,USDA
3696,Minuman,Minuman Berenergi Amp,"87,3",46,"0,25","0,08","0,28","12,08",,"12,08",13,"0,02",3,17,3,27,,"0,005",,"0,2",,"0,025","0,34",2,1,"0,2",,"0,3","0,6",,,,,,,,,,,,,,,,,USDA
3697,Minuman,Minuman Berenergi Amp Bebas Gula,"98,35",2,,,"0,62","1,03",,,,,3,17,2,31,,"0,005",,"0,2",,,"0,142","0,833","0,417","0,083",,,"0,25",,,,,,,,,,,,,,,,,USDA
3698,Minuman,Minuman Berenergi Bull Merah Bebas Gula dengan Tambahan Kafein Niasin Asam Pantotenat Vitamin B6 dan B12,"98,35",5,"0,25","0,08","0,62","0,7",,,13,"0,02",3,,3,83,,"0,005","0,003","0,2",,"0,025","0,575","8,5","1,9","1,995",,,"1,99",,,,,,,,,,,,,,,,,USDA
3699,Minuman,Minuman berenergi Jeruk,"88,45",45,,,"0,28","11,27",,"10,42",8,,,,4,10,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3700,Minuman,Minuman Berenergi Monster diperkaya dengan vitamin C B2 B3 B6 B12,"88,05",47,"0,47",,"0,19","11,28",,"10,93",,"0,04",,,2,77,"0,01","0,002","0,005",,,"0,04","0,81","10,16",,"1,01",,,"2,57",,,,,,,,,,,,,,,,,USDA
3701,Minuman,Minuman Berenergi Red Bull,"89,22",43,"0,46",,"0,1","10,23",,"10,22",6,"0,06",19,,3,39,"0,01","0,002","0,005","0,2",,"0,04","0,103","9,827","1,54","2,167",,"0,3","1,97",,,,,,,,,,,,,,,,,USDA
3702,Minuman,Minuman Berenergi Rockstar,"87,08",58,"0,34","0,22","0,05","12,7",,"12,26",1,"0,05",,,6,16,"0,05",,,,,,"1,6","9,82","4,167","1,353",,"0,3","3,77",,,,,,,,,,,,,,,,,USDA
3703,Minuman,Minuman Berenergi Rockstar Bebas Gula,"98,35",4,"0,25","0,08","0,62","0,7",,,13,"0,02",3,,3,52,,"0,005",,"0,2",,"0,025","1,417","8,333","4,167","0,833",,,"2,5",,,,,,,,,,,,,,,,,USDA
3704,Minuman,Minuman Berenergi Throttle Penuh,"87,3",46,"0,25","0,08","0,28","12,08",,"12,08",13,"0,02",3,,3,35,,"0,005",,"0,2",,"0,025",,"1,667",,"0,167",,"0,3","0,25",,,,,,,,,,,,,,,,,USDA
3705,Minuman,Minuman Berenergi Vault Nol Bebas Gula Rasa Jeruk,"98,35",1,"0,25","0,08","0,62","0,7",,,2,"0,02",3,,3,14,,"0,005",,"0,2",,"0,025",,"0,015",,,,"0,3",,,,,,,,,,,,,,,,,,USDA
3706,Minuman,Minuman Berenergi Vault Rasa Jeruk,"86,73",49,,,"0,28","12,99",,"12,99",2,"0,02",3,,3,12,,"0,005",,"0,2",,"0,025",,"0,015",,,,"0,3",,,,,,,,,,,,,,,,,,USDA
3707,Minuman,Minuman berkarbonasi air tonik,"91,1",34,,,"0,1","8,8",,"8,8",1,"0,01",,,,12,"0,1","0,006","0,001",,,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3708,Minuman,Minuman berkarbonasi cola mengandung kafein cola makanan cepat saji,"90,31",37,"0,07","0,02","0,04","9,56",,"8,97",2,"0,11",,10,2,4,"0,02","0,001","0,002","0,1",,,,,,,,"0,3",,,,,,,,,,,,,,,,,,USDA
3709,Minuman,Minuman berkarbonasi cola tanpa kafein,"89,62",41,,,"0,06","10,58",,"10,58",2,"0,02",,11,3,4,"0,01",,,"0,1",,,,,,,,"0,3",,,,,,,,,,,,,,,,,,USDA
3710,Minuman,Minuman berkarbonasi gula berkurang cola mengandung kafein dan pemanis,"94,78",20,,,"0,06","5,16",,"5,16",2,"0,02",,11,3,4,"0,01",,,"0,1",,,,,,,,"0,3",,,,,,,,,,,,,,,,,,USDA
3711,Minuman,Minuman berkarbonasi jenis lada mengandung kafein,"89,4",41,,"0,1","0,03","10,4",,,3,"0,04",,11,1,10,"0,04","0,006","0,035","0,1",,,,,,,,,,,,,,,,,,,,,,"0,07",,,,USDA
3712,Minuman,Minuman berkarbonasi jeruk,"87,6",48,,,"0,1","12,3",,,5,"0,06",1,1,2,12,"0,1","0,015","0,013",,,,,,,,,1,,,,,,,,,,,,,,,,,,USDA
3713,Minuman,Minuman berkarbonasi jeruk nipis kafein tinggi,"95,68",18,,"0,11","0,04","4,16",,"3,97",2,"0,03",,29,19,40,"0,01","0,006","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3714,Minuman,Minuman berkarbonasi minuman jahe,"91,23",34,,,"0,01","8,76",,"8,9",3,"0,18",1,,1,7,"0,05","0,018","0,013","0,1",,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3715,Minuman,Minuman berkarbonasi rendah kalori cola atau lada dengan aspartam mengandung kafein,"99,54",2,"0,11","0,03","0,03","0,29",,,3,"0,11",1,9,8,8,"0,01","0,002","0,107",,,"0,005","0,023",,,,,,,,,,,,,,,,,,,,,,,USDA
3716,Minuman,Minuman berkarbonasi rendah kalori cola atau lada dengan aspartam tanpa kafein,"99,74",1,"0,12",,"0,03","0,12",,,3,"0,02",,10,7,4,"0,01","0,002",,"0,1",,"0,005","0,023",,,,,,,,,,,,,,,,,,,,,,,USDA
3717,Minuman,Minuman berkarbonasi rendah kalori cola atau lada dengan natrium sakarin mengandung kafein,"99,8",,,,"0,1","0,1",,,4,"0,02",1,11,4,16,"0,03","0,013","0,009","0,1",,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3718,Minuman,Minuman berkarbonasi rendah kalori selain cola atau lada dengan aspartame mengandung kafein,"99,8",,"0,1",,"0,1",,,,4,"0,04",1,,2,6,,"0,025","0,017",,,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3719,Minuman,Minuman berkarbonasi rendah kalori selain cola atau lada dengan sodium sakarin tanpa kafein,"99,8",,,,"0,1","0,1",,,4,"0,04",1,,2,16,"0,05","0,025","0,017",,,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3720,Minuman,Minuman berkarbonasi rendah kalori selain cola atau lada tanpa kafein,"99,8",,"0,1",,"0,1",,,,4,"0,04",1,,2,6,,"0,025","0,017",,,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3721,Minuman,Minuman berkarbonasi root beer,"89,3",41,,,"0,1","10,6",,"10,6",5,"0,05",1,,1,13,"0,07","0,007","0,013","0,1",,,,,,,,"0,3",,,,,,,,,,,,,,,,,,USDA
3722,Minuman,Minuman berkarbonasi soda anggur,"88,8",43,,,"0,1","11,2",,,3,"0,08",1,,1,15,"0,07","0,022","0,013",,,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3723,Minuman,Minuman berkarbonasi soda klub,"99,9",,,,"0,1",,,,5,"0,01",1,,2,21,"0,1","0,006","0,001",,,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3724,Minuman,Minuman berkarbonasi soda krim,"86,7",51,,,"0,1","13,3",,"13,3",5,"0,05",1,,1,12,"0,07","0,008","0,013",,,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3725,Minuman,Minuman berkarbonasi soda lemonlime tanpa kafein,"89,49",41,"0,09",,,"10,42",,"10,38",2,"0,02",1,,1,10,"0,01",,,,,,,"0,015",,,,"0,4",,,,,,,,,,,,,,,,,,USDA
3726,Minuman,Minuman berkarbonasi soda rasa cokelat,"89,2",42,,,"0,1","10,7",,"10,7",4,"0,1",1,1,50,4,"0,16","0,013","0,036","0,1",,,,,,,,"0,3",,,,,,,,,,,,,,,,,,USDA
3727,Minuman,Minuman Berkarbonasi Sprite LemonLime Tanpa Kafein,"89,78",40,"0,05","0,02","0,01","10,14",,"8,98",2,"0,11",1,,1,9,"0,04","0,001","0,002",,,,,"0,015",,,,"0,4",,,,,,,,,,,,,,,,,,USDA
3728,Minuman,Minuman buah konsentrat beku,"58,2",162,"0,2",,"0,2","41,4","0,4",,8,"0,3",6,2,44,8,"0,07","0,09","0,36",,"155,6","0,034","0,046","0,074","0,028","0,021",3,,,39,2,,,,,,,,,,,"0,003","0,003","0,006",,USDA
3729,Minuman,Minuman buah konsentrat beku disiapkan dengan air,"88,15",46,"0,06",,"0,13","11,66","0,1",,4,"0,09",2,1,13,5,"0,02","0,032","0,102",,"43,8","0,01","0,013","0,021","0,008","0,006",1,,,11,1,,,,,,,,,,,"0,001","0,001","0,002",,USDA
3730,Minuman,Minuman cokelat berbasis susu dan kedelai siap minum diperkaya,"75,82",101,"4,22","1,69","0,97","17,3","1,3","8,44",127,"1,9",42,127,245,63,"1,9","0,211","14,768","7,4","25,3","0,158","0,179","1,688","1,055","0,295",42,2,"0,89",527,158,158,,1,,,,"5,7","2,5",101,"16,9","0,422","1,154","0,057",4,USDA
3731,Minuman,Minuman Energi dengan air berkarbonasi dan sirup jagung fruktosa tinggi,"84,52",62,"0,42",,"0,06",15,,"13,75",,,,,10,48,"0,63",,,"7,3",25,,,,,"0,833",167,,"2,5",,,,,,,,,,,,,,,,,USDA
3732,Minuman,Minuman Energi Monster Karbohidrat Rendah,"98,35",5,,,"0,4","1,38",,"1,38",,,,,,75,,,,,,,"0,708","8,333",,"0,833",,,"2,5",,,,,,,,,,,,,,,,,USDA
3733,Minuman,Minuman Energi bebas gula,"99,11",4,"0,42",,"0,06","0,42",,,,,,,,42,,,,,25,,,,,"0,833",167,,"2,5",,,,,,,,,,,,,,,,,USDA
3734,Minuman,Minuman fruit punch tanpa tambahan nutrisi kalengan,"87,97",48,,,"0,05","11,97",,"11,29",8,"0,09",3,3,25,10,"0,01","0,01","0,084","0,2","0,4","0,022","0,023","0,021","0,014","0,011",4,1,,,,,,,,,,"0,02",,,,,,,,USDA
3735,Minuman,Minuman jeruk kalengan dengan tambahan vitamin C,"87,47",49,,"0,07","0,11","12,34",,"11,03",5,"0,04",2,1,18,3,"0,02",,"0,011",,"57,3",,,"0,011","0,018",,2,1,,8,,,,1,7,,9,"0,02",,,,"0,002","0,002","0,003",,USDA
3736,Minuman,Minuman jeruk tipe sarapan dengan jus dan pulp konsentrat beku,"59,2",153,"0,4",,"1,4",39,"0,1","38,05",399,"0,26",34,115,465,26,"0,12","0,32","0,048",,"189,7","0,363","3,59","0,87","0,65","0,244",,2,,21,1,,,11,,,,"0,09",,,"0,1","0,002","0,003","0,004",,USDA
3737,Minuman,Minuman jeruk tipe sarapan dengan jus dan pulp konsentrat beku disiapkan dengan air,"88,08",45,"0,12",,"0,48","11,32",,"11,05",118,"0,08",11,33,167,10,"0,04","0,1","0,014",,"55,1","0,105","1,042","0,253","0,189","0,071",,,,6,,,,3,,,,"0,02",,,,"0,001","0,001","0,001",,USDA
3738,Minuman,Minuman jus anggur dalam kaleng,"85,3",57,,,"0,12","14,55","0,1","14,11",7,"0,13",6,6,33,9,"0,03","0,022","0,2","0,1","26,5","0,225","0,354","0,142","0,023","0,035",1,"0,3",,4,,,,3,,,19,,,,"0,2",,,,,USDA
3739,Minuman,Minuman jus apel ringan diperkaya dengan vitamin C,"94,84",22,,"0,1","0,16","5,1",,"4,8",3,"0,2",5,9,51,13,"0,04","0,01",,"0,1",24,"0,004","0,015","0,067",,"0,018",,2,,,,,,,,,16,"0,01",,,,,,,,USDA
3740,Minuman,Minuman jus buah jeruk konsentrat beku,"57,4",162,"1,2","0,1","1,1","40,2","0,2","28,63",25,"3,94",20,36,393,3,"0,12","0,097","0,255","0,4","95,3","0,051","0,034","0,263","0,214","0,066",26,2,,131,7,,6,27,97,,93,"0,22",,,"0,2","0,007","0,007","0,015",,USDA
3741,Minuman,Minuman jus buah jeruk konsentrat beku disiapkan dengan air,"87,83",46,"0,34","0,03","0,38","11,42","0,1","8,13",9,"1,12",6,10,112,4,"0,04","0,035","0,073","0,1","27,1","0,014","0,01","0,075","0,061","0,019",7,,,37,2,,2,8,28,,27,"0,06",,,"0,1","0,002","0,002","0,004",,USDA
3742,Minuman,Minuman jus buah gula dikurangi dengan vitamin E ditambahkan,"87,58",39,,"0,07","2,35",10,,9,5,"0,04",2,1,11,2,"0,02",,"0,011","0,2",,,,"0,015",,,1,1,,,,,,,,,,"0,68",,,,"0,008","0,012","0,014",,USDA
3743,Minuman,Minuman jus buah jus buah lebih dari 3% vitamin C tinggi dan ditambahkan thiamin,"86,39",54,"0,13",,"0,31","13,16","0,1","12,11",3,"0,25",5,7,122,61,"0,04","0,013",,"0,1","25,4","0,095","0,014","0,036",,"0,032",,2,,17,5,5,,,,,16,"0,05",,,,,,,,USDA
3744,Minuman,Minuman jus buah konsentrat beku,"55,5",175,"0,3","0,7","0,5","43,1","0,2",,20,"0,8",11,12,270,10,"0,7","0,07","0,21",,"19,7","0,004","0,23","0,208","0,103","0,045",7,,,21,1,,,,,,,,,,,"0,087","0,086","0,173",,USDA
3745,Minuman,Minuman jus buah konsentrat beku disiapkan dengan air,"88,16",42,"0,07","0,17","0,2","11,4",,"11,4",7,"0,2",3,3,66,5,"0,17","0,024","0,051",,"4,8","0,001","0,056","0,05","0,025","0,011",2,,,5,,,,,,,,,,,,"0,021","0,021","0,042",,USDA
3746,Minuman,Minuman jus buah lebih dari 3% jus vitamin C tinggi,"88,1",46,"0,13","0,11","0,31","11,35","0,1","10,69",3,"0,25",5,7,122,8,"0,04","0,013","0,06","0,1",25,"0,003","0,014","0,036","0,06","0,032",,2,,17,5,5,,,,,16,"0,05",,,,"0,017","0,002","0,03",,USDA
3747,Minuman,Minuman jus cranberryanggur botol,"85,6",56,"0,2","0,1","0,1",14,"0,1",,8,"0,01",3,4,24,3,"0,04","0,007","0,158",,32,"0,01","0,018","0,12","0,053","0,028",1,,,5,,,,,,,,,,,,"0,033","0,004","0,023",,USDA
3748,Minuman,Minuman jus cranberryapel dalam kemasan,"83,78",63,,"0,11","0,26","15,85",,"14,5",3,"0,07",1,2,17,2,"0,02","0,01","0,029",,"39,5",,,,,,,1,,3,,,,2,,,6,"0,12",,,"0,5","0,013","0,014","0,052",,USDA
3749,Minuman,Minuman jus cranberryapel rendah kalori ditambah vitamin C,"95,2",19,"0,1",,"0,12","4,7","0,1","4,6",10,"0,06",3,1,45,5,"0,02","0,007","0,014","0,1",32,"0,003","0,007","0,028","0,014","0,019",,"0,4",,10,,,,6,,,19,"0,27",,,"1,1",,,,,USDA
3750,Minuman,Minuman jus cranberryaprikot dikemas dalam botol,"83,5",64,"0,2",,"0,1","16,2","0,1",,9,"0,15",3,5,61,2,"0,04","0,015","0,125",,,"0,005","0,01","0,12","0,036","0,02",1,,,463,23,,,,,,,,,,,,,,,USDA
3751,Minuman,Minuman jus jeruk,"86,2",54,"0,2",,"0,19","13,41","0,2","9,36",2,"0,11",3,4,42,2,"0,02","0,018","0,007",,15,"0,38","0,43",5,"0,06","0,5",4,,,44,2,,1,7,37,,29,"0,02",,,,,"0,01","0,01",,USDA
3752,Minuman,Minuman jus jeruk dan aprikot kalengan,"86,7",51,"0,3","0,1","0,2","12,7","0,1","12,06",5,"0,1",5,8,80,2,"0,04","0,032","0,009","0,1",20,"0,02","0,01","0,2","0,068","0,037",7,1,,183,9,,2,79,60,,47,"0,11",,,"0,1","0,01","0,031","0,022",,USDA
3753,Minuman,Minuman jus lidah buaya diperkaya dengan Vitamin C,"96,23",15,,,"0,02","3,75",,"3,75",8,"0,15",,,,8,,,,,"3,8",,,,,,,,,,,,,,,,,,,,,,,,,USDA
3754,Minuman,Minuman jus nanas dan grapefruit dalam kaleng,"87,9",47,"0,2","0,1","0,2","11,6","0,1","11,52",7,"0,31",6,6,61,14,"0,06","0,045","0,413","0,1",46,"0,03","0,016","0,267","0,053","0,042",9,1,,2,,,,1,,,1,"0,01",,,"0,1","0,006","0,01","0,028",,USDA
3755,Minuman,Minuman jus nanas dan jeruk kalengan,"86,9",50,"1,3",,"0,1","11,8","0,1","11,59",5,"0,27",6,4,46,3,"0,06","0,041","0,361","0,1","22,5","0,03","0,019","0,207","0,057","0,047",9,1,,19,1,,,4,15,,12,"0,03",,,"0,1",,,,,USDA
3756,Minuman,Minuman Jus Strawberry Kiwi,"87,74",47,,,,"12,26",,"11,63",,"0,15",,,14,11,,,,,"24,7",,,,,,,,,20,1,,4,9,1,,25,,,,,,,,,USDA
3757,Minuman,Minuman keras Malt,"94,5",40,"0,35",,"0,07",,,,3,"0,03",5,13,33,3,"0,08","0,005","0,005",,,"0,03","0,04","0,4","0,148","0,037",4,,,,,,,,,,,,,,,,,,,USDA
3758,Minuman,Minuman malt termasuk bir nonalkohol,"91,15",37,"0,21","0,12","0,12","8,05",,"8,05",7,"0,06",7,16,8,13,"0,02","0,008","0,013","1,2","0,5","0,016","0,048","1,113","0,037","0,027",14,10,"0,02",2,,,,,,,,,,,,"0,024","0,015","0,056",,USDA
3759,Minuman,Minuman punch Buah dengan tambahan nutrisi kaleng,"87,97",47,,,"0,08","11,94","0,2","11,29",8,"0,09",3,3,31,38,"0,01","0,01","0,084","0,2","29,6","0,005","0,023","0,021","0,014","0,011",1,1,,28,2,,,14,4,1,2,"0,01",,,,,"0,002","0,003",,USDA
3760,Minuman,Minuman rasa buah yang mengandung jus buah kurang dari 3% dengan vitamin C tinggi,"93,2",27,,,"0,1","6,67",,5,3,,1,,31,36,,"0,009",,,25,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3761,Minuman,Minuman rasa buah bubuk dengan vitamin C tinggi dengan vitamin tambahan lainnya rendah kalori,"1,32",227,"0,25","0,16","7,27",91,"2,2",,800,"0,08",245,493,2.518,14,"0,01","0,011","0,008",,"2.400,00","0,009","6,8",80,"0,018",8,5,"0,1",,20.000,5.997,5.996,,2,10,,13,"0,02",,,,"0,01","0,038","0,034",,USDA
3762,Minuman,Minuman rasa buah bubuk tanpa tambahan sodium disiapkan dengan air,"90,35",37,,"0,01","0,17","9,47",,"9,23",17,"0,05",1,,1,7,"0,02","0,021","0,003","0,1","11,8",,"0,002","0,001",,,,,,,,,,,,,,,,,,"0,006","0,001","0,001",,USDA
3763,Minuman,Minuman rasa buah campuran bubuk kering rendah kalori dengan aspartam,"1,84",218,"0,45","0,04","10,3","87,38","0,1",,1.047,"0,08",3,1.239,498,404,,,"0,001",,560,,,,,,,"0,1",,,,,,,,,,,,,,,,,,USDA
3764,Minuman,Minuman rasa buah gula berkurang lebih dari 3% jus buah vitamin C tinggi ditambah kalsium,93,29,,"0,37","0,06","6,67",,5,42,,1,,31,25,"0,04",,,"0,1",25,,,,,,2,"0,1",,3,,,,,3,,2,,"0,3",10,,,,,,USDA
3765,Minuman,Minuman rasa buah jus kurang dari 3% tidak diperkaya dengan vitamin C,"83,87",64,,,"0,1","16,03",,"15,85",3,,1,,31,36,,"0,009",,,,,,,,,,,,,,,,,,,,,,,,,,,,USDA
3766,Minuman,Minuman rasa jeruk tipe sarapan bubuk,"0,14",386,,,"0,92","98,94","0,4","92,31",385,"0,02",,151,190,17,"0,01","0,013","0,05","0,5","230,8","0,001","0,68",8,"0,007","0,8",,"0,1",,2.000,599,599,,,1,,1,,,,,,,,,USDA
3767,Minuman,Minuman rasa jeruk tipe sarapan bubuk disiapkan dengan air,"87,15",49,,,"0,2","12,65","0,1","11,8",52,,1,19,25,5,"0,01","0,01","0,007","0,1","29,5",,"0,087","1,023","0,001","0,102",,,,256,77,77,,,,,,,,,,,,,,USDA
3768,Minuman,Minuman rasa jeruk tipe sarapan dengan bubur kertas konsentrat beku,"55,2",172,"0,1","0,5","1,3","42,9","0,2","11,7",130,"0,26",2,76,435,24,"0,06","0,039","0,028","0,3","243,1","0,422","0,133",,"0,025",,30,,,,,,,,,,,"0,3",,,"0,2","0,078","0,226","0,197",,USDA
3769,Minuman,Minuman rasa jeruk tipe sarapan dengan bubur kertas konsentrat beku disiapkan dengan air,"87,18",49,"0,03","0,14","0,44","12,21",,"11,91",39,"0,08",1,22,124,10,"0,02","0,018","0,008","0,1","69,2","0,12","0,038",,"0,007",,9,,,,,,,,,,,,,,,"0,022","0,064","0,056",,USDA
3770,Minuman,Minuman rasa jeruk tipe sarapan rendah kalori bubuk,"1,8",217,"3,6",,"8,7","85,9","3,8","2,6",1.378,"0,07",275,629,3.132,81,,"0,003",,,"2.400,00",,"6,8",80,,8,,,,20.000,6.006,6.006,,,,,,,,,,,,,,USDA
3771,Minuman,Minuman rasa limun bubuk,"0,52",380,,"1,01","0,57","97,9",,"97,15",11,"0,17",165,99,39,130,"0,03","0,025","0,011","0,3","40,6","0,002","0,011",,,,,"0,1",,,,,,,,,,"0,08",,,"1,9","0,183","0,129","0,531",,USDA
3772,Minuman,Minuman rasa limun bubuk disiapkan dengan air,"92,87",27,,"0,07","0,13","6,9",,"6,87",4,"0,01",13,7,3,13,"0,01","0,011","0,001",,"2,9",,"0,001",,,,,,,,,,,,,,,,,,,,,,,USDA
3773,Minuman,Minuman ringan jeruk berwarna hijau kuning dengan kafein,"86,89",49,,,"0,28","12,83",,"12,9",13,"0,02",3,,2,18,,"0,005",,"0,2",,"0,025","0,34",2,,"0,2",,"0,3",,,,,,,,,,,,,,,,,,USDA
3774,Minuman,Minuman sarapan oranye siap minum dengan nutrisi tambahan,"85,4",53,,,"1,4","13,2","0,1","8,02",100,"0,05",5,7,83,54,"0,05","0,027","0,013",,24,"0,12","0,01","0,09","0,051","0,02",5,1,,417,21,,,219,62,,8,"0,04",,,,,,,,USDA
3775,Minuman,Minuman sayur dan jus buah dikurangi kalori dengan pemanis rendah kalori ditambah vitamin C,"98,78",4,,,"0,13","1,1",,"0,63",8,"0,3",1,1,24,14,"0,01","0,012","0,005",,"25,1","0,001","0,001","0,013","0,007","0,004",,"0,2",,2.090,105,,3,1.253,,144,2,"1,13",,,"0,1",,,,,USDA
3776,Minuman,Minuman Suplemen Makanan Nestle Supligen Kaleng Rasa Kacang,"77,79",101,"3,5","3,07","0,9","14,74",,,110,"2,2",16,110,160,54,"0,42","0,03","0,071",,"0,7","0,43","1,3","6,6","1,7","0,54",,,"0,53",,,,,,,,,"0,09",,,,"0,571","1,922","0,178",,USDA
3777,Minuman,Minuman susu mengurangi lemak beraroma dan dimaniskan Siap minum ditambah kalsium vitamin A dan vitamin D,"82,32",77,"3,05","1,83","0,73","12,08","0,4","11,4",164,"0,03",10,85,130,49,"0,45","0,006","0,013","2,3","0,2","0,036","0,172","0,085","0,328","0,035",4,15,"0,49",175,51,51,,4,,,,"0,03","1,1",45,"0,2","1,124","0,47","0,075",8,USDA
3778,Minuman,Minuman Abbott Eas Bubuk Protein Kedelai,"2,83",405,"47,62","3,57","2,03","43,94",,"40,48",95,"6,43",22,441,714,452,"2,29","1,001","0,849","0,7",,"0,1","0,057","0,817","0,034","0,057",100,114,,,,,,,,,,"0,12",,,"2,7",,"0,644","1,956",,USDA
3779,Minuman,Minuman Abbott Eas Whey Protein Powder,"6,61",385,"66,67","5,13","3,65","17,95",,"5,13",256,"0,92",181,643,564,385,"7,14",1,,"24,8","0,8","0,714","0,857",10,,1,200,82,"2,27",54,15,15,,,,,,"0,38",,,"0,5","2,564","0,281","0,926",205,USDA
3780,Minuman,Minuman Abbott Ensure Plus Siap Minum,"69,84",141,"5,16","4,52","0,6","19,88",,"8,33",79,"1,79",40,79,175,95,"1,51","0,198","0,516","7,1","11,9","0,151","0,171","1,984","0,992","0,198",40,32,"0,6",497,149,149,,,,,,"1,34",1,40,"7,9","0,574","1,095","2,655",2,USDA
3781,Minuman,Minuman Abbott Ensure Nutrisi Shake Siap Minum,"76,2",105,"3,8","2,53","0,6","16,88",,"9,7",127,"1,9",42,105,156,84,"1,58","0,211",,"7,4","12,7","0,158","0,179","2,11","1,055","0,211",42,32,"0,63",527,158,158,,,,,,"1,42","1,1",42,"8,4","0,422","0,844","1,266",2,USDA
3782,Minuman,Minuman Air dengan tambahan vitamin dan mineral botol rasa buah manis bermacammacam,"94,44",22,,,"0,07","5,49",,"5,49",17,,3,,,,"0,32","0,007",,,"12,7",,,"0,844","0,422","0,084",8,,"0,25",105,32,32,,,,,,"1,9",,,,,,,,USDA
